1	6,46418905258
2	0,108551025391
3	0,114711046219
4	0,103849172592
5	0,00177597999573
6	0,00162482261658
7	0,110707044601
8	0,000998973846436
9	0,00145196914673
10	0,10598897934
11	0,00115990638733
12	0,00104713439941
13	0,104853153229
14	0,00152993202209
15	0,00107216835022
16	0,102272987366
17	0,000996112823486
18	0,000978946685791
19	0,102743864059
20	0,000977039337158
21	0,00154495239258
22	0,107137918472
23	0,000948190689087
24	0,00142812728882
25	0,107549905777
26	0,0015070438385
27	0,00146889686584
28	0,104065895081
29	0,000975847244263
30	0,00154495239258
31	0,104679107666
32	0,00124096870422
33	0,00148415565491
34	0,100143909454
35	0,000978946685791
36	0,000913143157959
37	0,0977890491486
38	0,00166606903076
39	0,000965118408203
40	0,112471818924
41	0,00136208534241
42	0,00136017799377
43	0,0995070934296
44	0,00126314163208
45	0,00119996070862
46	0,106091022491
47	0,00145792961121
48	0,000905990600586
49	0,105345964432
50	0,00131607055664
51	0,00128602981567
52	0,099946975708
53	0,00135707855225
54	0,000946044921875
55	0,106086969376
56	0,00148797035217
57	0,000932931900024
58	0,101215839386
59	0,00101399421692
60	0,000983953475952
61	0,113854885101
62	0,000977039337158
63	0,0014979839325
64	0,0989232063293
65	0,000971078872681
66	0,00137400627136
67	0,109045028687
68	0,00105500221252
69	0,00100898742676
70	0,107963085175
71	0,00108003616333
72	0,0015709400177
73	0,104593038559
74	0,00145101547241
75	0,00137495994568
76	0,108698129654
77	0,00149512290955
78	0,00156712532043
79	0,10205411911
80	0,00142812728882
81	0,000918865203857
82	0,106294870377
83	0,000910997390747
84	0,00139307975769
85	0,11167883873
86	0,000805854797363
87	0,000933170318604
88	0,0984861850739
89	0,000839948654175
90	0,000946044921875
91	0,107345819473
92	0,00225687026978
93	0,00107002258301
94	0,0958290100098
95	0,00135397911072
96	0,00131106376648
97	0,10019493103
98	0,00147104263306
99	0,000931024551392
100	0,108333110809
101	0,00155186653137
102	0,00097393989563
103	0,114190816879
104	0,00135183334351
105	0,00112199783325
106	0,116281032562
107	0,000998973846436
108	0,000930070877075
109	0,110318899155
110	0,0011420249939
111	0,00127911567688
112	0,108133792877
113	0,00157403945923
114	0,00128293037415
115	0,107041120529
116	0,000890970230103
117	0,0010359287262
118	0,105977058411
119	0,00103998184204
120	0,00144982337952
121	0,106426000595
122	0,000891208648682
123	0,000878810882568
124	0,112998962402
125	0,00088906288147
126	0,00141882896423
127	0,110565900803
128	0,00123500823975
129	0,00092601776123
130	0,108229875565
131	0,00152182579041
132	0,00110697746277
133	0,112115859985
134	0,00159001350403
135	0,00109696388245
136	0,110110998154
137	0,00110387802124
138	0,000952005386353
139	0,109805107117
140	0,000935077667236
141	0,0016942024231
142	0,110306978226
143	0,00142979621887
144	0,0010449886322
145	0,117349147797
146	0,000982999801636
147	0,00155091285706
148	0,10737490654
149	0,000915050506592
150	0,000917911529541
151	0,111812114716
152	0,00143504142761
153	0,0010941028595
154	0,111680984497
155	0,00130486488342
156	0,00107312202454
157	0,113170862198
158	0,00140190124512
159	0,00116991996765
160	0,109261035919
161	0,000981092453003
162	0,00190901756287
163	0,113554000854
164	0,00115084648132
165	0,00176310539246
166	0,116343975067
167	0,00103187561035
168	0,00109195709229
169	0,117472171783
170	0,00109100341797
171	0,00113487243652
172	0,112230062485
173	0,00131320953369
174	0,000976800918579
175	0,111945867538
176	0,00167107582092
177	0,00155711174011
178	0,111927986145
179	0,00109100341797
180	0,00179100036621
181	0,115149974823
182	0,00115180015564
183	0,00106501579285
184	0,114729881287
185	0,00110101699829
186	0,00103306770325
187	0,113581895828
188	0,00112509727478
189	0,00122117996216
190	0,114233970642
191	0,00116395950317
192	0,00174808502197
193	0,112541913986
194	0,00119304656982
195	0,00207996368408
196	0,112845897675
197	0,00187611579895
198	0,00151300430298
199	0,11736702919
200	0,00101804733276
201	0,000999927520752
202	0,106230020523
203	0,000968933105469
204	0,000984907150269
205	0,118987083435
206	0,00116586685181
207	0,00170683860779
208	0,111681938171
209	0,000922918319702
210	0,00221514701843
211	0,111433982849
212	0,00157690048218
213	0,00103688240051
214	0,104943990707
215	0,00127005577087
216	0,00144910812378
217	0,109184980392
218	0,0010290145874
219	0,0010769367218
220	0,107789039612
221	0,00096607208252
222	0,00104808807373
223	0,114556074142
224	0,000981092453003
225	0,00142693519592
226	0,107443094254
227	0,000960826873779
228	0,00146698951721
229	0,107355117798
230	0,00105690956116
231	0,000921010971069
232	0,103313922882
233	0,00127196311951
234	0,00127816200256
235	0,109162092209
236	0,00123000144958
237	0,00118398666382
238	0,104368209839
239	0,00101494789124
240	0,001384973526
241	0,106683969498
242	0,00119614601135
243	0,00135183334351
244	0,100023984909
245	0,00113105773926
246	0,00125908851624
247	0,103977918625
248	0,000844955444336
249	0,00084400177002
250	0,100038051605
251	0,00121808052063
252	0,000842094421387
253	0,104832172394
254	0,00120496749878
255	0,00125694274902
256	0,101475954056
257	0,000904083251953
258	0,000884056091309
259	0,108659029007
260	0,00146484375
261	0,001296043396
262	0,100551128387
263	0,000849008560181
264	0,000818014144897
265	0,101069927216
266	0,000946044921875
267	0,000807046890259
268	0,101375102997
269	0,00125598907471
270	0,000894069671631
271	0,106146097183
272	0,00122809410095
273	0,000810861587524
274	0,10419511795
275	0,00159096717834
276	0,00129795074463
277	0,106563091278
278	0,00115299224854
279	0,00100803375244
280	0,101301193237
281	0,000903129577637
282	0,00098705291748
283	0,107094764709
